0,res18,131,826,8
1,res18,132,854,6
2,res18,397,573,12
3,res18,505,449,16
4,res18,642,826,8
5,transformer,812,3055,6
6,gnmt,848,32,1
7,gnmt,916,32,1
8,res18,1397,449,16
9,res18,1606,826,8
10,res18,1728,854,6
11,res18,1908,449,16
12,transformer,2126,1589,12
13,res18,2285,449,16
14,res18,2440,449,16
15,res18,2712,854,6
16,deepspeech,2931,4153,6
17,gnmt,3659,32,1
18,res18,3714,449,16
19,res18,3788,826,8
20,res50,4001,12869,4
21,res18,4081,449,16
22,gnmt,4316,32,1
23,res18,4317,854,6
24,gnmt,4353,32,1
25,alexnet,5021,26207,32
26,res18,5207,826,8
27,res18,5495,826,8
28,gnmt,5627,32,1
29,gnmt,6014,32,1
30,res50,6114,12869,4
31,res18,6131,854,6
32,gnmt,6842,32,1
33,gnmt,6963,32,1
34,transformer,7153,1334,16
35,gnmt,7392,32,1
36,res50,7516,12869,4
37,res18,7899,826,8
38,res18,7933,854,6
39,res18,8387,573,12
40,gnmt,8537,32,1
41,gnmt,8617,32,1
42,gnmt,9037,32,1
43,gnmt,9727,32,1
44,gnmt,10529,32,1
45,res18,10550,854,6
46,res18,10599,826,8
47,gnmt,11332,32,1
48,transformer,11449,1334,16
49,gnmt,11695,32,1
50,res18,12185,573,12
51,res18,12239,573,12
52,gnmt,12718,32,1
53,res18,12942,826,8
54,res18,12991,573,12
55,gnmt,13332,32,1
56,gnmt,13486,32,1
57,transformer,13740,2480,8
58,res18,13807,854,6
59,alexnet,13924,26207,32
60,deepspeech,14199,4153,6
61,gnmt,14242,32,1
62,gnmt,14572,32,1
63,gnmt,14973,32,1
64,gnmt,14978,32,1
65,gnmt,15051,32,1
66,res18,15226,449,16
67,gnmt,15357,32,1
68,res50,15814,12869,4
69,res18,15841,854,6
70,transformer,15876,1334,16
71,gnmt,16151,32,1
72,deepspeech,16303,2572,12
73,gnmt,16411,32,1
74,res50,16852,12869,4
75,res18,16932,573,12
76,gnmt,17035,32,1
77,gnmt,17069,32,1
78,transformer,17174,1334,16
79,res18,17263,854,6
80,res18,17452,854,6
81,res18,17515,826,8
82,res18,17517,826,8
83,gnmt,17587,32,1
84,res18,17626,826,8
85,res18,17677,854,6
86,res18,17830,573,12
87,alexnet,17991,18879,48
88,res18,18132,854,6
89,res18,18159,854,6
90,gnmt,18238,32,1
91,gnmt,18288,32,1
92,res50,18343,12869,4
93,gnmt,18607,32,1
94,gnmt,18634,32,1
95,res18,18852,573,12
96,res18,18912,573,12
97,res18,18914,854,6
98,res18,18935,854,6
99,gnmt,18983,32,1
100,deepspeech,19063,2572,12
101,transformer,19067,1334,16
102,transformer,19212,2480,8
103,res18,19221,573,12
104,res18,19312,826,8
105,res18,19332,449,16
106,res18,19414,573,12
107,res50,19467,12869,4
108,res18,19571,573,12
109,res18,19697,826,8
110,gnmt,19775,32,1
111,gnmt,19999,32,1
112,res18,20163,826,8
113,res18,20428,826,8
114,gnmt,20466,32,1
115,gnmt,20519,32,1
116,gnmt,20519,32,1
117,res18,20535,573,12
118,res18,20546,826,8
119,gnmt,20766,32,1
120,gnmt,20919,32,1
121,deepspeech,20926,4153,6
122,res18,21131,573,12
123,gnmt,21365,32,1
124,gnmt,21561,32,1
125,transformer,21838,2480,8
126,res50,21874,12869,4
127,deepspeech,21965,4153,6
128,gnmt,22034,32,1
129,res18,22084,573,12
130,deepspeech,22152,3500,8
131,gnmt,22657,32,1
132,alexnet,22848,31395,24
133,res50,23886,12869,4
134,transformer,23932,1589,12
135,res18,24504,854,6
136,gnmt,24663,32,1
137,res50,24663,12869,4
138,res18,24677,449,16
139,gnmt,24832,32,1
140,res18,25116,854,6
141,gnmt,25473,32,1
142,gnmt,25530,32,1
143,res18,25598,854,6
144,gnmt,25626,32,1
145,gnmt,25675,32,1
146,res18,25749,573,12
147,gnmt,25800,32,1
148,res18,25857,573,12
149,deepspeech,25884,3500,8
150,alexnet,25903,18879,48
151,deepspeech,26206,4153,6
152,res18,26269,826,8
153,res18,26375,449,16
154,transformer,26403,1589,12
155,gnmt,26617,32,1
156,res18,27359,826,8
157,gnmt,27715,32,1
158,res18,28671,826,8
159,gnmt,28775,32,1
160,res18,28906,826,8
161,res18,28907,854,6
162,res18,29172,573,12
163,res18,29280,449,16
164,res18,29417,826,8
165,transformer,29587,3055,6
166,gnmt,29623,32,1
167,gnmt,29691,32,1
168,res18,30172,449,16
169,res18,30381,826,8
170,res18,30503,854,6
171,res18,30683,449,16
172,transformer,30901,1589,12
173,res18,31060,449,16
174,res18,31215,449,16
175,res18,31487,854,6
176,deepspeech,31706,4153,6
177,gnmt,32434,32,1
178,res18,32489,449,16
179,res18,32563,826,8
180,res50,32776,12869,4
181,res18,32856,449,16
182,gnmt,33091,32,1
183,res18,33092,854,6
184,gnmt,33128,32,1
185,alexnet,33796,26207,32
186,res18,33982,826,8
187,res18,34270,826,8
188,gnmt,34402,32,1
189,gnmt,34789,32,1
190,res50,34889,12869,4
191,res18,34906,854,6
192,gnmt,35617,32,1
193,gnmt,35738,32,1
194,transformer,35928,1334,16
195,gnmt,36167,32,1
196,res50,36291,12869,4
197,res18,36674,826,8
198,res18,36708,854,6
199,res18,37162,573,12
200,gnmt,37312,32,1
201,gnmt,37392,32,1
202,gnmt,37812,32,1
203,gnmt,38502,32,1
204,gnmt,39304,32,1
205,res18,39325,854,6
206,res18,39374,826,8
207,gnmt,40107,32,1
208,transformer,40224,1334,16
209,gnmt,40470,32,1
210,res18,40960,573,12
211,res18,41014,573,12
212,gnmt,41493,32,1
213,res18,41717,826,8
214,res18,41766,573,12
215,gnmt,42107,32,1
216,gnmt,42261,32,1
217,transformer,42515,2480,8
218,res18,42582,854,6
219,alexnet,42699,26207,32
220,deepspeech,42974,4153,6
221,gnmt,43017,32,1
222,gnmt,43347,32,1
223,gnmt,43748,32,1
224,gnmt,43753,32,1
225,gnmt,43826,32,1
226,res18,44001,449,16
227,gnmt,44132,32,1
228,res50,44589,12869,4
229,res18,44616,854,6
230,transformer,44651,1334,16
231,gnmt,44926,32,1
232,deepspeech,45078,2572,12
233,gnmt,45186,32,1
234,res50,45627,12869,4
235,res18,45707,573,12
236,gnmt,45810,32,1
237,gnmt,45844,32,1
238,transformer,45949,1334,16
239,res18,46038,854,6
240,res18,46227,854,6
241,res18,46290,826,8
242,res18,46292,826,8
243,gnmt,46362,32,1
244,res18,46401,826,8
245,res18,46452,854,6
246,res18,46605,573,12
247,alexnet,46766,18879,48
248,res18,46907,854,6
249,res18,46934,854,6
250,gnmt,47013,32,1
251,gnmt,47063,32,1
252,res50,47118,12869,4
253,gnmt,47382,32,1
254,gnmt,47409,32,1
255,res18,47627,573,12
256,res18,47687,573,12
257,res18,47689,854,6
258,res18,47710,854,6
259,gnmt,47758,32,1
260,deepspeech,47838,2572,12
261,transformer,47842,1334,16
262,transformer,47987,2480,8
263,res18,47996,573,12
264,res18,48087,826,8
265,res18,48107,449,16
266,res18,48189,573,12
267,res50,48242,12869,4
268,res18,48346,573,12
269,res18,48472,826,8
270,gnmt,48550,32,1
271,gnmt,48774,32,1
272,res18,48938,826,8
273,res18,49203,826,8
274,gnmt,49241,32,1
275,gnmt,49294,32,1
276,gnmt,49294,32,1
277,res18,49310,573,12
278,res18,49321,826,8
279,gnmt,49541,32,1
280,gnmt,49694,32,1
281,deepspeech,49701,4153,6
282,res18,49906,573,12
283,gnmt,50140,32,1
284,gnmt,50336,32,1
285,transformer,50613,2480,8
286,res50,50649,12869,4
287,deepspeech,50740,4153,6
288,gnmt,50809,32,1
289,res18,50859,573,12
290,deepspeech,50927,3500,8
291,gnmt,51432,32,1
292,alexnet,51623,31395,24
293,res50,52661,12869,4
294,transformer,52707,1589,12
295,res18,53279,854,6
296,gnmt,53438,32,1
297,res50,53438,12869,4
298,res18,53452,449,16
299,gnmt,53607,32,1
300,res18,53891,854,6
301,gnmt,54248,32,1
302,gnmt,54305,32,1
303,res18,54373,854,6
304,gnmt,54401,32,1
305,gnmt,54450,32,1
306,res18,54524,573,12
307,gnmt,54575,32,1
308,res18,54632,573,12
309,deepspeech,54659,3500,8
310,alexnet,54678,18879,48
311,deepspeech,54981,4153,6
312,res18,55044,826,8
313,res18,55150,449,16
314,transformer,55178,1589,12
315,gnmt,55392,32,1
316,res18,56134,826,8
317,gnmt,56490,32,1
318,res18,57446,826,8
319,gnmt,57550,32,1
320,res18,57681,826,8
321,res18,57682,854,6
322,res18,57947,573,12
323,res18,58055,449,16
324,res18,58192,826,8
325,transformer,58362,3055,6
326,gnmt,58398,32,1
327,gnmt,58466,32,1
328,res18,58947,449,16
329,res18,59156,826,8
330,res18,59278,854,6
331,res18,59458,449,16
332,transformer,59676,1589,12
333,res18,59835,449,16
334,res18,59990,449,16
335,res18,60262,854,6
336,deepspeech,60481,4153,6
337,gnmt,61209,32,1
338,res18,61264,449,16
339,res18,61338,826,8
340,res50,61551,12869,4
341,res18,61631,449,16
342,gnmt,61866,32,1
343,res18,61867,854,6
344,gnmt,61903,32,1
345,alexnet,62571,26207,32
346,res18,62757,826,8
347,res18,63045,826,8
348,gnmt,63177,32,1
349,gnmt,63564,32,1
350,res50,63664,12869,4
351,res18,63681,854,6
352,gnmt,64392,32,1
353,gnmt,64513,32,1
354,transformer,64703,1334,16
355,gnmt,64942,32,1
356,res50,65066,12869,4
357,res18,65449,826,8
358,res18,65483,854,6
359,res18,65937,573,12
360,gnmt,66087,32,1
361,gnmt,66167,32,1
362,gnmt,66587,32,1
363,gnmt,67277,32,1
364,gnmt,68079,32,1
365,res18,68100,854,6
366,res18,68149,826,8
367,gnmt,68882,32,1
368,transformer,68999,1334,16
369,gnmt,69245,32,1
370,res18,69735,573,12
371,res18,69789,573,12
372,gnmt,70268,32,1
373,res18,70492,826,8
374,res18,70541,573,12
375,gnmt,70882,32,1
376,gnmt,71036,32,1
377,transformer,71290,2480,8
378,res18,71357,854,6
379,alexnet,71474,26207,32
380,deepspeech,71749,4153,6
381,gnmt,71792,32,1
382,gnmt,72122,32,1
383,gnmt,72523,32,1
384,gnmt,72528,32,1
385,gnmt,72601,32,1
386,res18,72776,449,16
387,gnmt,72907,32,1
388,res50,73364,12869,4
389,res18,73391,854,6
390,transformer,73426,1334,16
391,gnmt,73701,32,1
392,deepspeech,73853,2572,12
393,gnmt,73961,32,1
394,res50,74402,12869,4
395,res18,74482,573,12
396,gnmt,74585,32,1
397,gnmt,74619,32,1
398,transformer,74724,1334,16
399,res18,74813,854,6
400,res18,75002,854,6
401,res18,75065,826,8
402,res18,75067,826,8
403,gnmt,75137,32,1
404,res18,75176,826,8
405,res18,75227,854,6
406,res18,75380,573,12
407,alexnet,75541,18879,48
408,res18,75682,854,6
409,res18,75709,854,6
410,gnmt,75788,32,1
411,gnmt,75838,32,1
412,res50,75893,12869,4
413,gnmt,76157,32,1
414,gnmt,76184,32,1
415,res18,76402,573,12
416,res18,76462,573,12
417,res18,76464,854,6
418,res18,76485,854,6
419,gnmt,76533,32,1
420,deepspeech,76613,2572,12
421,transformer,76617,1334,16
422,transformer,76762,2480,8
423,res18,76771,573,12
424,res18,76862,826,8
425,res18,76882,449,16
426,res18,76964,573,12
427,res50,77017,12869,4
428,res18,77121,573,12
429,res18,77247,826,8
430,gnmt,77325,32,1
431,gnmt,77549,32,1
432,res18,77713,826,8
433,res18,77978,826,8
434,gnmt,78016,32,1
435,gnmt,78069,32,1
436,gnmt,78069,32,1
437,res18,78085,573,12
438,res18,78096,826,8
439,gnmt,78316,32,1
440,gnmt,78469,32,1
441,deepspeech,78476,4153,6
442,res18,78681,573,12
443,gnmt,78915,32,1
444,gnmt,79111,32,1
445,transformer,79388,2480,8
446,res50,79424,12869,4
447,deepspeech,79515,4153,6
448,gnmt,79584,32,1
449,res18,79634,573,12
450,deepspeech,79702,3500,8
451,gnmt,80207,32,1
452,alexnet,80398,31395,24
453,res50,81436,12869,4
454,transformer,81482,1589,12
455,res18,82054,854,6
456,gnmt,82213,32,1
457,res50,82213,12869,4
458,res18,82227,449,16
459,gnmt,82382,32,1
460,res18,82666,854,6
461,gnmt,83023,32,1
462,gnmt,83080,32,1
463,res18,83148,854,6
464,gnmt,83176,32,1
465,gnmt,83225,32,1
466,res18,83299,573,12
467,gnmt,83350,32,1
468,res18,83407,573,12
469,deepspeech,83434,3500,8
470,alexnet,83453,18879,48
471,deepspeech,83756,4153,6
472,res18,83819,826,8
473,res18,83925,449,16
474,transformer,83953,1589,12
475,gnmt,84167,32,1
476,res18,84909,826,8
477,gnmt,85265,32,1
478,res18,86221,826,8
479,gnmt,86325,32,1
480,res18,86456,826,8
481,res18,86457,854,6
482,res18,86722,573,12
483,res18,86830,449,16
484,res18,86967,826,8
485,transformer,87137,3055,6
486,gnmt,87173,32,1
487,gnmt,87241,32,1
488,res18,87722,449,16
489,res18,87931,826,8
490,res18,88053,854,6
491,res18,88233,449,16
492,transformer,88451,1589,12
493,res18,88610,449,16
494,res18,88765,449,16
495,res18,89037,854,6
496,deepspeech,89256,4153,6
497,gnmt,89984,32,1
498,res18,90039,449,16
499,res18,90113,826,8
500,res50,90326,12869,4
501,res18,90406,449,16
502,gnmt,90641,32,1
503,res18,90642,854,6
504,gnmt,90678,32,1
505,alexnet,91346,26207,32
506,res18,91532,826,8
507,res18,91820,826,8
508,gnmt,91952,32,1
509,gnmt,92339,32,1
510,res50,92439,12869,4
511,res18,92456,854,6
512,gnmt,93167,32,1
513,gnmt,93288,32,1
