0,res18,107,854,6
1,deepspeech,110,4153,6
2,gnmt,135,32,1
3,deepspeech,262,2572,12
4,res18,356,449,16
5,gnmt,839,32,1
6,gnmt,1131,32,1
7,gnmt,1282,32,1
8,res18,1332,573,12
9,gnmt,1453,32,1
10,res18,1496,854,6
11,alexnet,1604,26207,32
12,res18,1611,826,8
13,res18,1740,573,12
14,res18,1778,449,16
15,res18,1932,449,16
16,gnmt,2308,32,1
17,res18,2354,573,12
18,gnmt,2420,32,1
19,gnmt,2615,32,1
20,gnmt,2862,32,1
21,gnmt,3488,32,1
22,deepspeech,3917,2572,12
23,gnmt,4277,32,1
24,res18,4326,826,8
25,res18,4407,573,12
26,gnmt,4757,32,1
27,transformer,5813,1589,12
28,res18,5841,826,8
29,gnmt,5880,32,1
30,gnmt,6103,32,1
31,res50,6357,12869,4
32,gnmt,6487,32,1
33,res18,6701,573,12
34,res18,6732,826,8
35,res18,6899,854,6
36,res18,7025,573,12
37,gnmt,7332,32,1
38,gnmt,7333,32,1
39,gnmt,7744,32,1
40,res18,8223,826,8
41,res18,8817,449,16
42,gnmt,8825,32,1
43,res18,9202,854,6
44,res18,10069,449,16
45,gnmt,10477,32,1
46,res18,10648,826,8
47,res18,10819,826,8
48,res18,10932,854,6
49,res18,11207,449,16
50,gnmt,11331,32,1
51,res50,11382,12869,4
52,res50,11528,12869,4
53,res18,12608,449,16
54,res18,12683,449,16
55,gnmt,13223,32,1
56,res18,13262,573,12
57,res18,13276,854,6
58,gnmt,13307,32,1
59,gnmt,13608,32,1
60,deepspeech,13759,4153,6
61,gnmt,13806,32,1
62,gnmt,13891,32,1
63,res18,13927,449,16
64,gnmt,14065,32,1
65,res18,14220,573,12
66,gnmt,14242,32,1
67,res18,14265,573,12
68,gnmt,14439,32,1
69,res18,14448,826,8
70,res18,14524,573,12
71,gnmt,14533,32,1
72,gnmt,14735,32,1
73,deepspeech,14773,3500,8
74,gnmt,14878,32,1
75,res18,14906,854,6
76,gnmt,15010,32,1
77,res18,15146,854,6
78,transformer,15172,1334,16
79,res18,15262,449,16
80,res18,15602,826,8
81,gnmt,15603,32,1
82,gnmt,15715,32,1
83,res18,15831,826,8
84,res18,15944,449,16
85,transformer,15947,1589,12
86,res18,16331,573,12
87,gnmt,16336,32,1
88,gnmt,16834,32,1
89,gnmt,17168,32,1
90,res18,17553,573,12
91,gnmt,17636,32,1
92,res18,17739,449,16
93,gnmt,17911,32,1
94,deepspeech,17987,4153,6
95,gnmt,18115,32,1
96,deepspeech,18242,4153,6
97,deepspeech,18488,4153,6
98,res18,18573,573,12
99,gnmt,18660,32,1
100,gnmt,18719,32,1
101,res18,18955,854,6
102,transformer,18978,1589,12
103,gnmt,19331,32,1
104,deepspeech,19353,2572,12
105,res18,19362,449,16
106,res18,19395,826,8
107,gnmt,19436,32,1
108,gnmt,19464,32,1
109,gnmt,19658,32,1
110,deepspeech,19750,2572,12
111,res18,19760,573,12
112,gnmt,19916,32,1
113,gnmt,20014,32,1
114,gnmt,20104,32,1
115,res18,20156,573,12
116,res18,20310,854,6
117,deepspeech,20440,3500,8
118,res18,20517,449,16
119,transformer,20529,1589,12
120,gnmt,20602,32,1
121,gnmt,20701,32,1
122,res18,21069,449,16
123,gnmt,21084,32,1
124,gnmt,21132,32,1
125,res18,21170,449,16
126,alexnet,21308,31395,24
127,gnmt,21472,32,1
128,res18,21664,826,8
129,res18,21733,449,16
130,transformer,21744,3055,6
131,res18,21928,573,12
132,res18,22185,573,12
133,gnmt,22311,32,1
134,res18,23533,854,6
135,gnmt,23642,32,1
136,res18,23646,449,16
137,gnmt,24116,32,1
138,res18,24129,826,8
139,gnmt,24480,32,1
140,res18,24554,854,6
141,gnmt,24823,32,1
142,res18,25003,573,12
143,gnmt,25117,32,1
144,gnmt,25240,32,1
145,res18,25555,826,8
146,res18,25682,854,6
147,res18,25691,854,6
148,gnmt,25716,32,1
149,gnmt,25727,32,1
150,gnmt,25915,32,1
151,res18,25931,826,8
152,transformer,25971,2480,8
153,gnmt,26532,32,1
154,res18,26599,854,6
155,deepspeech,26752,4153,6
156,alexnet,26786,26207,32
157,alexnet,27630,26207,32
158,gnmt,27694,32,1
159,gnmt,27695,32,1
160,res18,27802,854,6
161,deepspeech,27805,4153,6
162,gnmt,27830,32,1
163,deepspeech,27957,2572,12
164,res18,28051,449,16
165,gnmt,28534,32,1
166,gnmt,28826,32,1
167,gnmt,28977,32,1
168,res18,29027,573,12
169,gnmt,29148,32,1
170,res18,29191,854,6
171,alexnet,29299,26207,32
172,res18,29306,826,8
173,res18,29435,573,12
174,res18,29473,449,16
175,res18,29627,449,16
176,gnmt,30003,32,1
177,res18,30049,573,12
178,gnmt,30115,32,1
179,gnmt,30310,32,1
180,gnmt,30557,32,1
181,gnmt,31183,32,1
182,deepspeech,31612,2572,12
183,gnmt,31972,32,1
184,res18,32021,826,8
185,res18,32102,573,12
186,gnmt,32452,32,1
187,transformer,33508,1589,12
188,res18,33536,826,8
189,gnmt,33575,32,1
190,gnmt,33798,32,1
191,res50,34052,12869,4
192,gnmt,34182,32,1
193,res18,34396,573,12
194,res18,34427,826,8
195,res18,34594,854,6
196,res18,34720,573,12
197,gnmt,35027,32,1
198,gnmt,35028,32,1
199,gnmt,35439,32,1
200,res18,35918,826,8
201,res18,36512,449,16
202,gnmt,36520,32,1
203,res18,36897,854,6
204,res18,37764,449,16
205,gnmt,38172,32,1
206,res18,38343,826,8
207,res18,38514,826,8
208,res18,38627,854,6
209,res18,38902,449,16
210,gnmt,39026,32,1
211,res50,39077,12869,4
212,res50,39223,12869,4
213,res18,40303,449,16
214,res18,40378,449,16
215,gnmt,40918,32,1
216,res18,40957,573,12
217,res18,40971,854,6
218,gnmt,41002,32,1
219,gnmt,41303,32,1
220,deepspeech,41454,4153,6
221,gnmt,41501,32,1
222,gnmt,41586,32,1
223,res18,41622,449,16
224,gnmt,41760,32,1
